clade	position	GC_mean	GC_se
reptile	five-prime-30kb-900bp	0.4938706628864588	NA
reptile	five-prime-30kb-1000bp	0.48785878223302276	NA
reptile	five-prime-30kb-1100bp	0.48252261374375593	NA
reptile	five-prime-30kb-1200bp	0.4792048229319279	NA
reptile	five-prime-30kb-1300bp	0.47631110620175016	NA
reptile	five-prime-30kb-1400bp	0.4749257459160254	NA
reptile	five-prime-30kb-1500bp	0.47182339836629994	NA
reptile	five-prime-30kb-1600bp	0.4700891109160872	NA
reptile	five-prime-30kb-1700bp	0.47036019252784	NA
reptile	five-prime-30kb-1800bp	0.4699770544472343	NA
reptile	five-prime-30kb-1900bp	0.46951476570341805	NA
reptile	five-prime-30kb-2000bp	0.46732035574456593	NA
reptile	five-prime-30kb-2100bp	0.4664229782638045	NA
reptile	five-prime-30kb-2200bp	0.46682597542864857	NA
reptile	five-prime-30kb-2300bp	0.4663358984744161	NA
reptile	five-prime-30kb-2400bp	0.4652065959781634	NA
reptile	five-prime-30kb-2500bp	0.46534283011643224	NA
reptile	five-prime-30kb-2600bp	0.464883362805061	NA
reptile	five-prime-30kb-2700bp	0.46505666378774674	NA
reptile	five-prime-30kb-2800bp	0.4651734845416498	NA
reptile	five-prime-30kb-2900bp	0.46452814904819767	NA
reptile	five-prime-30kb-3000bp	0.46442924003677344	NA
reptile	five-prime-30kb-3100bp	0.4641604234861118	NA
reptile	five-prime-30kb-3200bp	0.4642777646292249	NA
reptile	five-prime-30kb-3300bp	0.4632651806664499	NA
reptile	five-prime-30kb-3400bp	0.46383332038853575	NA
reptile	five-prime-30kb-3500bp	0.4651366565231929	NA
reptile	five-prime-30kb-3600bp	0.46474235165115024	NA
reptile	five-prime-30kb-3700bp	0.46371601664261375	NA
reptile	five-prime-30kb-3800bp	0.4631652609399621	NA
reptile	five-prime-30kb-3900bp	0.4637645909338896	NA
reptile	five-prime-30kb-4000bp	0.4633772123741219	NA
reptile	five-prime-30kb-4100bp	0.4637541084155469	NA
reptile	five-prime-30kb-4200bp	0.4640582609039281	NA
reptile	five-prime-30kb-4300bp	0.46455944905813246	NA
reptile	five-prime-30kb-4400bp	0.4640368644926069	NA
reptile	five-prime-30kb-4500bp	0.465059077712511	NA
reptile	five-prime-30kb-4600bp	0.46543177368172306	NA
reptile	five-prime-30kb-4700bp	0.4658942677739518	NA
reptile	five-prime-30kb-4800bp	0.4653388672111371	NA
reptile	five-prime-30kb-4900bp	0.46605052024300514	NA
reptile	five-prime-30kb-5000bp	0.46545270407129835	NA
reptile	five-prime-30kb-5100bp	0.46564059531043533	NA
reptile	five-prime-30kb-5200bp	0.4660168106358705	NA
reptile	five-prime-30kb-5300bp	0.4664517218095881	NA
reptile	five-prime-30kb-5400bp	0.46704537039053823	NA
reptile	five-prime-30kb-5500bp	0.46728981129393365	NA
reptile	five-prime-30kb-5600bp	0.4664118838622552	NA
reptile	five-prime-30kb-5700bp	0.46660523046613533	NA
reptile	five-prime-30kb-5800bp	0.46519472142678414	NA
reptile	five-prime-30kb-5900bp	0.4661134638202637	NA
reptile	five-prime-30kb-6000bp	0.46639218957957124	NA
reptile	five-prime-30kb-6100bp	0.4657679451684787	NA
reptile	five-prime-30kb-6200bp	0.4665479047199622	NA
reptile	five-prime-30kb-6300bp	0.4663131441252854	NA
reptile	five-prime-30kb-6400bp	0.4663487340780593	NA
reptile	five-prime-30kb-6500bp	0.4665143032926138	NA
reptile	five-prime-30kb-6600bp	0.46688516773964195	NA
reptile	five-prime-30kb-6700bp	0.46649945818019284	NA
reptile	five-prime-30kb-6800bp	0.4673672902929972	NA
reptile	five-prime-30kb-6900bp	0.4668680776353655	NA
reptile	five-prime-30kb-7000bp	0.46789264527706437	NA
reptile	five-prime-30kb-7100bp	0.46737549315692617	NA
reptile	five-prime-30kb-7200bp	0.46713822675400096	NA
reptile	five-prime-30kb-7300bp	0.46718617057194944	NA
reptile	five-prime-30kb-7400bp	0.46742453913160914	NA
reptile	five-prime-30kb-7500bp	0.4668532649064758	NA
reptile	five-prime-30kb-7600bp	0.4654237288135593	NA
reptile	five-prime-30kb-7700bp	0.46571949490174896	NA
reptile	five-prime-30kb-7800bp	0.4652400567222635	NA
reptile	five-prime-30kb-7900bp	0.4649271369411768	NA
reptile	five-prime-30kb-8000bp	0.4662407707545472	NA
reptile	five-prime-30kb-8100bp	0.4668982982171799	NA
reptile	five-prime-30kb-8200bp	0.46695232306861156	NA
reptile	five-prime-30kb-8300bp	0.4668558079820166	NA
reptile	five-prime-30kb-8400bp	0.4663933674600206	NA
reptile	five-prime-30kb-8500bp	0.4654954702891489	NA
reptile	five-prime-30kb-8600bp	0.4658198009794995	NA
reptile	five-prime-30kb-8700bp	0.46520210035793885	NA
reptile	five-prime-30kb-8800bp	0.4663905301044344	NA
reptile	five-prime-30kb-8900bp	0.46650015383114596	NA
reptile	five-prime-30kb-9000bp	0.46539759841316114	NA
reptile	five-prime-30kb-9100bp	0.465476158314197	NA
reptile	five-prime-30kb-9200bp	0.46576387950830744	NA
reptile	five-prime-30kb-9300bp	0.46521815480210726	NA
reptile	five-prime-30kb-9400bp	0.46613559338441285	NA
reptile	five-prime-30kb-9500bp	0.4651499464386436	NA
reptile	five-prime-30kb-9600bp	0.46551465622045124	NA
reptile	five-prime-30kb-9700bp	0.46685309017223914	NA
reptile	five-prime-30kb-9800bp	0.46695778453225256	NA
reptile	five-prime-30kb-9900bp	0.46685984464707875	NA
reptile	five-prime-30kb-10000bp	0.4668395812225599	NA
reptile	five-prime-30kb-10100bp	0.4677056342194492	NA
reptile	five-prime-30kb-10200bp	0.46768545254981425	NA
reptile	five-prime-30kb-10300bp	0.467175428721528	NA
reptile	five-prime-30kb-10400bp	0.4672198581560284	NA
reptile	five-prime-30kb-10500bp	0.46684865151734456	NA
reptile	five-prime-30kb-10600bp	0.4669676586165151	NA
reptile	five-prime-30kb-10700bp	0.4661224443844006	NA
reptile	five-prime-30kb-10800bp	0.4667792488516618	NA
reptile	five-prime-30kb-10900bp	0.46629904830526286	NA
reptile	five-prime-30kb-11000bp	0.467250654934624	NA
reptile	five-prime-30kb-11100bp	0.466455349905431	NA
reptile	five-prime-30kb-11200bp	0.4664730574748137	NA
reptile	five-prime-30kb-11300bp	0.4660578748460402	NA
reptile	five-prime-30kb-11400bp	0.4662177604053578	NA
reptile	five-prime-30kb-11500bp	0.4657101684229487	NA
reptile	five-prime-30kb-11600bp	0.46637211950438107	NA
reptile	five-prime-30kb-11700bp	0.46647865441772496	NA
reptile	five-prime-30kb-11800bp	0.4670047470860625	NA
reptile	five-prime-30kb-11900bp	0.466636044312348	NA
reptile	five-prime-30kb-12000bp	0.466067279113753	NA
reptile	five-prime-30kb-12100bp	0.4661222192200306	NA
reptile	five-prime-30kb-12200bp	0.46752364225884896	NA
reptile	five-prime-30kb-12300bp	0.46671124921192464	NA
reptile	five-prime-30kb-12400bp	0.46725878462706344	NA
reptile	five-prime-30kb-12500bp	0.4673140678409525	NA
reptile	five-prime-30kb-12600bp	0.46664180894207336	NA
reptile	five-prime-30kb-12700bp	0.4673995395943649	NA
reptile	five-prime-30kb-12800bp	0.46782922809260014	NA
reptile	five-prime-30kb-12900bp	0.4673715639027759	NA
reptile	five-prime-30kb-13000bp	0.46739556109286196	NA
reptile	five-prime-30kb-13100bp	0.4668655405405405	NA
reptile	five-prime-30kb-13200bp	0.466852027027027	NA
reptile	five-prime-30kb-13300bp	0.46654324324324326	NA
reptile	five-prime-30kb-13400bp	0.4668567107945807	NA
reptile	five-prime-30kb-13500bp	0.46695828714580584	NA
reptile	five-prime-30kb-13600bp	0.4668689768000672	NA
reptile	five-prime-30kb-13700bp	0.4679872652344278	NA
reptile	five-prime-30kb-13800bp	0.4672280772868531	NA
reptile	five-prime-30kb-13900bp	0.467309434730007	NA
reptile	five-prime-30kb-14000bp	0.4677168690821407	NA
reptile	five-prime-30kb-14100bp	0.46702790352003243	NA
reptile	five-prime-30kb-14200bp	0.4673285588811567	NA
reptile	five-prime-30kb-14300bp	0.4675096277278562	NA
reptile	five-prime-30kb-14400bp	0.46632513180609886	NA
reptile	five-prime-30kb-14500bp	0.4660459769177952	NA
reptile	five-prime-30kb-14600bp	0.4664003096549483	NA
reptile	five-prime-30kb-14700bp	0.4662359566640908	NA
reptile	five-prime-30kb-14800bp	0.46635953850080325	NA
reptile	five-prime-30kb-14900bp	0.4655101363499099	NA
reptile	five-prime-30kb-15000bp	0.46431108898878576	NA
reptile	five-prime-30kb-15100bp	0.46527631401162	NA
reptile	five-prime-30kb-15200bp	0.46625499927741665	NA
reptile	five-prime-30kb-15300bp	0.466485503448287	NA
reptile	five-prime-30kb-15400bp	0.4664031887582759	NA
reptile	five-prime-30kb-15500bp	0.4675841102553709	NA
reptile	five-prime-30kb-15600bp	0.4678610998513715	NA
reptile	five-prime-30kb-15700bp	0.46764896635589787	NA
reptile	five-prime-30kb-15800bp	0.46656846171522914	NA
reptile	five-prime-30kb-15900bp	0.46780490712701783	NA
reptile	five-prime-30kb-16000bp	0.46758411025537083	NA
reptile	five-prime-30kb-16100bp	0.4672584785839752	NA
reptile	five-prime-30kb-16200bp	0.46628105811526965	NA
reptile	five-prime-30kb-16300bp	0.4667668647838211	NA
reptile	five-prime-30kb-16400bp	0.46661599783813	NA
reptile	five-prime-30kb-16500bp	0.4667848939332523	NA
reptile	five-prime-30kb-16600bp	0.46664977705715444	NA
reptile	five-prime-30kb-16700bp	0.4657897581407918	NA
reptile	five-prime-30kb-16800bp	0.46562423996757196	NA
reptile	five-prime-30kb-16900bp	0.4664686572111478	NA
reptile	five-prime-30kb-17000bp	0.4668691304641578	NA
reptile	five-prime-30kb-17100bp	0.46614688196743465	NA
reptile	five-prime-30kb-17200bp	0.46495894012075356	NA
reptile	five-prime-30kb-17300bp	0.4657105648275208	NA
reptile	five-prime-30kb-17400bp	0.4658938754076499	NA
reptile	five-prime-30kb-17500bp	0.4661605513886074	NA
reptile	five-prime-30kb-17600bp	0.4665903101560916	NA
reptile	five-prime-30kb-17700bp	0.4651726468004595	NA
reptile	five-prime-30kb-17800bp	0.4657382255557808	NA
reptile	five-prime-30kb-17900bp	0.4658584603580451	NA
reptile	five-prime-30kb-18000bp	0.46611019236719403	NA
reptile	five-prime-30kb-18100bp	0.46582809649300627	NA
reptile	five-prime-30kb-18200bp	0.46616933576593006	NA
reptile	five-prime-30kb-18300bp	0.4665930130414217	NA
reptile	five-prime-30kb-18400bp	0.4670322319075614	NA
reptile	five-prime-30kb-18500bp	0.4661308196499763	NA
reptile	five-prime-30kb-18600bp	0.4662890651395365	NA
reptile	five-prime-30kb-18700bp	0.4663853223408569	NA
reptile	five-prime-30kb-18800bp	0.4668664684416813	NA
reptile	five-prime-30kb-18900bp	0.4667644276253548	NA
reptile	five-prime-30kb-19000bp	0.4663672753869759	NA
reptile	five-prime-30kb-19100bp	0.46699425953720636	NA
reptile	five-prime-30kb-19200bp	0.4671157677006881	NA
reptile	five-prime-30kb-19300bp	0.4673211344876435	NA
reptile	five-prime-30kb-19400bp	0.46663941073117987	NA
reptile	five-prime-30kb-19500bp	0.46718943461048607	NA
reptile	five-prime-30kb-19600bp	0.4666055944033002	NA
reptile	five-prime-30kb-19700bp	0.4669796594134342	NA
reptile	five-prime-30kb-19800bp	0.46772624393475326	NA
reptile	five-prime-30kb-19900bp	0.4667937419315751	NA
reptile	five-prime-30kb-20000bp	0.46683268009190426	NA
reptile	five-prime-30kb-20100bp	0.46679570134217724	NA
reptile	five-prime-30kb-20200bp	0.46557680610934643	NA
reptile	five-prime-30kb-20300bp	0.46489921175668286	NA
reptile	five-prime-30kb-20400bp	0.466491723334789	NA
reptile	five-prime-30kb-20500bp	0.4669734487268025	NA
reptile	five-prime-30kb-20600bp	0.4665329141546754	NA
reptile	five-prime-30kb-20700bp	0.46634465088844645	NA
reptile	five-prime-30kb-20800bp	0.46701763871054947	NA
reptile	five-prime-30kb-20900bp	0.4663979184969927	NA
reptile	five-prime-30kb-21000bp	0.4675501790903562	NA
reptile	five-prime-30kb-21100bp	0.4668121916604717	NA
reptile	five-prime-30kb-21200bp	0.4669891419431867	NA
reptile	five-prime-30kb-21300bp	0.4665290723633631	NA
reptile	five-prime-30kb-21400bp	0.46640492872930484	NA
reptile	five-prime-30kb-21500bp	0.46732065912708304	NA
reptile	five-prime-30kb-21600bp	0.46710665044606653	NA
reptile	five-prime-30kb-21700bp	0.4671640984049743	NA
reptile	five-prime-30kb-21800bp	0.46758177885915114	NA
reptile	five-prime-30kb-21900bp	0.4672661530143282	NA
reptile	five-prime-30kb-22000bp	0.46704244390375776	NA
reptile	five-prime-30kb-22100bp	0.46709921600432547	NA
reptile	five-prime-30kb-22200bp	0.4663939838209911	NA
reptile	five-prime-30kb-22300bp	0.4662340940235479	NA
reptile	five-prime-30kb-22400bp	0.46660246012435797	NA
reptile	five-prime-30kb-22500bp	0.4669883752365504	NA
reptile	five-prime-30kb-22600bp	0.4667802108678021	NA
reptile	five-prime-30kb-22700bp	0.4670377128953771	NA
reptile	five-prime-30kb-22800bp	0.4670032441200324	NA
reptile	five-prime-30kb-22900bp	0.46714968009371904	NA
reptile	five-prime-30kb-23000bp	0.46688902406055693	NA
reptile	five-prime-30kb-23100bp	0.46624132648463545	NA
reptile	five-prime-30kb-23200bp	0.4670444232031823	NA
reptile	five-prime-30kb-23300bp	0.4672222612974917	NA
reptile	five-prime-30kb-23400bp	0.46627712064886784	NA
reptile	five-prime-30kb-23500bp	0.46651590122478476	NA
reptile	five-prime-30kb-23600bp	0.4660083534804724	NA
reptile	five-prime-30kb-23700bp	0.4672290654267324	NA
reptile	five-prime-30kb-23800bp	0.4676947917840111	NA
reptile	five-prime-30kb-23900bp	0.4673051706657655	NA
reptile	five-prime-30kb-24000bp	0.466353497803312	NA
reptile	five-prime-30kb-24100bp	0.46667455221358567	NA
reptile	five-prime-30kb-24200bp	0.4669976343359243	NA
reptile	five-prime-30kb-24300bp	0.46771782172448756	NA
reptile	five-prime-30kb-24400bp	0.46612322529770667	NA
reptile	five-prime-30kb-24500bp	0.4658517581144537	NA
reptile	five-prime-30kb-24600bp	0.4669541342814916	NA
reptile	five-prime-30kb-24700bp	0.4660603418990122	NA
reptile	five-prime-30kb-24800bp	0.4653701329678543	NA
reptile	five-prime-30kb-24900bp	0.46588617006894684	NA
reptile	five-prime-30kb-25000bp	0.46684534270650263	NA
reptile	five-prime-30kb-25100bp	0.46742146309314586	NA
reptile	five-prime-30kb-25200bp	0.46694008527927683	NA
reptile	five-prime-30kb-25300bp	0.4671591765001255	NA
reptile	five-prime-30kb-25400bp	0.4670806822295002	NA
reptile	five-prime-30kb-25500bp	0.4670562390158173	NA
reptile	five-prime-30kb-25600bp	0.46789036095714476	NA
reptile	five-prime-30kb-25700bp	0.46719751250506963	NA
reptile	five-prime-30kb-25800bp	0.46660402866026773	NA
reptile	five-prime-30kb-25900bp	0.4671008516966338	NA
reptile	five-prime-30kb-26000bp	0.46653892403036795	NA
reptile	five-prime-30kb-26100bp	0.4669403867262186	NA
reptile	five-prime-30kb-26200bp	0.4659531475858196	NA
reptile	five-prime-30kb-26300bp	0.4662716066478775	NA
reptile	five-prime-30kb-26400bp	0.46708657591401254	NA
reptile	five-prime-30kb-26500bp	0.4664664918941166	NA
reptile	five-prime-30kb-26600bp	0.46624556542625906	NA
reptile	five-prime-30kb-26700bp	0.46713310349489623	NA
reptile	five-prime-30kb-26800bp	0.4675129531711155	NA
reptile	five-prime-30kb-26900bp	0.46718602136001075	NA
reptile	five-prime-30kb-27000bp	0.4677480375885566	NA
reptile	five-prime-30kb-27100bp	0.46622622852442264	NA
reptile	five-prime-30kb-27200bp	0.4671201891658227	NA
reptile	five-prime-30kb-27300bp	0.46733906902745154	NA
reptile	five-prime-30kb-27400bp	0.467430863533997	NA
reptile	five-prime-30kb-27500bp	0.46844020320381125	NA
reptile	five-prime-30kb-27600bp	0.46710067125566535	NA
reptile	five-prime-30kb-27700bp	0.4675446881246922	NA
reptile	five-prime-30kb-27800bp	0.46642606430276273	NA
reptile	five-prime-30kb-27900bp	0.4678212039320923	NA
reptile	five-prime-30kb-28000bp	0.46651698705290906	NA
reptile	five-prime-30kb-28100bp	0.46606705874400056	NA
reptile	five-prime-30kb-28200bp	0.46551739303594425	NA
reptile	five-prime-30kb-28300bp	0.4666588728373117	NA
reptile	five-prime-30kb-28400bp	0.4660298789968228	NA
reptile	five-prime-30kb-28500bp	0.46604979581076367	NA
reptile	five-prime-30kb-28600bp	0.46619812248774023	NA
reptile	five-prime-30kb-28700bp	0.4669384060886798	NA
reptile	five-prime-30kb-28800bp	0.46696687902568296	NA
reptile	five-prime-30kb-28900bp	0.4662881092408572	NA
reptile	five-prime-30kb-29000bp	0.4667971337794903	NA
reptile	five-prime-30kb-29100bp	0.4668552693841682	NA
reptile	five-prime-30kb-29200bp	0.46782194281078887	NA
reptile	five-prime-30kb-29300bp	0.46755497124688516	NA
reptile	five-prime-30kb-29400bp	0.46826816918744524	NA
reptile	five-prime-30kb-29500bp	0.4674127906976745	NA
reptile	five-prime-30kb-29600bp	0.46738034072471607	NA
reptile	five-prime-30kb-29700bp	0.46730394808004333	NA
reptile	five-prime-30kb-29800bp	0.4673101622908964	NA
reptile	five-prime-30kb-29900bp	0.4674869676633326	NA
reptile	five-prime-30kb-30000bp	0.468401270871358	NA
reptile	three-prime-30kb-100bp	0.432044346754952	NA
reptile	three-prime-30kb-200bp	0.4473352150416018	NA
reptile	three-prime-30kb-300bp	0.4527152864687462	NA
reptile	three-prime-30kb-400bp	0.45589920664449796	NA
reptile	three-prime-30kb-500bp	0.45878329758857	NA
reptile	three-prime-30kb-600bp	0.46010401284842034	NA
reptile	three-prime-30kb-700bp	0.4621032479130501	NA
reptile	three-prime-30kb-800bp	0.4625031177469217	NA
reptile	three-prime-30kb-900bp	0.4633271384740602	NA
reptile	three-prime-30kb-1000bp	0.46367163262040384	NA
reptile	three-prime-30kb-1100bp	0.46492270303112126	NA
reptile	three-prime-30kb-1200bp	0.4657841414841611	NA
reptile	three-prime-30kb-1300bp	0.46533247822858304	NA
reptile	three-prime-30kb-1400bp	0.4651299534192938	NA
reptile	three-prime-30kb-1500bp	0.4666339149273059	NA
reptile	three-prime-30kb-1600bp	0.4671335988658611	NA
reptile	three-prime-30kb-1700bp	0.46731519611152367	NA
reptile	three-prime-30kb-1800bp	0.4683588739620604	NA
reptile	three-prime-30kb-1900bp	0.468859489500947	NA
reptile	three-prime-30kb-2000bp	0.4693370887441101	NA
reptile	three-prime-30kb-2100bp	0.47002970363869584	NA
reptile	three-prime-30kb-2200bp	0.4707271964345044	NA
reptile	three-prime-30kb-2300bp	0.4712821974231225	NA
reptile	three-prime-30kb-2400bp	0.4721050865495729	NA
reptile	three-prime-30kb-2500bp	0.47160448227470586	NA
reptile	three-prime-30kb-2600bp	0.4723979551131377	NA
reptile	three-prime-30kb-2700bp	0.472999050328918	NA
